"","yelp_review.business_id","yelp_review.cool","yelp_review.date","yelp_review.funny","yelp_review.review_id","yelp_review.stars","yelp_review.text","yelp_review.useful","yelp_review.user_id"
"239","IkY2ticzHEn4QFn8hQLSWg",1,"2014-02-07 22:38:57",0,"3McYpsa1DGpdKLpbGilLyg",2,"A little overrated. I don't think I will be back. The meat didn't have much flavor and the cheese whiz was messy. The freedom fries were soggy. And it was almost $20 for just 2 sandwiches. Then I paid another $6 for a drink and fries. I feel like I could find a better  cheesesteak place or a more reasonable price.",3,"NeherQG6tHUQcXJ_PtgWEA"
"240","IkY2ticzHEn4QFn8hQLSWg",1,"2013-06-25 16:02:44",0,"fQOcKQZ7Oc3WeKEKUyfW_w",3,"Pats and Genos are the same --- tourist trap cheesesteaks but with lots of character. Take out-of-towners here, but you know the real locals go to John's Roast Pork, Tony Lukes, Dalessandro's, etc.  The pluses are the convenient location to the Italian Market and that its open like 24/7.  Whiz wit is the way to go. Get the peppers from the pepper bar.",1,"sgK8_cpe6FTk2HD0P27K0g"
"241","IkY2ticzHEn4QFn8hQLSWg",0,"2012-09-10 21:15:27",0,"auukMg52jAjVYNFbFFyhSw",2,"WELCOME TO VEGAS?? Well not quite but you know what I mean. Bright lights, shining neon signs, pictures of ""famous"" people all over.....yeah that's Geno's.  Not gonna lie, cheesesteaks are kinda expensive!! Coming from a land of $1, $2 tacos, a $10 cheesesteak is pricey. I've been here once before but came with Jay C. to do the official test. I guess it's not fair that we tried Pat's first, but the main difference between the two for me was the bread.   The bread at Geno's felt stale and did not hold up very well. The meat also was OK, but Pat's was much juicier. Plenty of seats and extra bright lights, almost uncomfortably bright at night. All in all I would take Pat's over Geno's.  I've made my decision... what's yours?  -- Parking: Nonexistent. Streets are packed with cars and did not see a single open space. Suggest cabbing it here if you are a tourist.",0,"aQdvjjGwMwzxfkWxEN89hw"
"242","IkY2ticzHEn4QFn8hQLSWg",1,"2010-05-15 13:26:52",0,"0OV51QBds_zSsUchW4lVcQ",3,"I like Geno's better than Pat's.  Always have.  It is decent steak and I'll get one if i'm in the area.  That being said, it is NOT worth going out of your way for.  John's Roast Pork is the BEST CHEESESTEAK IN PHILLY.",1,"CX1-_29fW8GdOHiFsQKajQ"
"243","IkY2ticzHEn4QFn8hQLSWg",0,"2013-10-04 17:17:21",2,"SLitRBxRJoLmuNlwiiT4tQ",2,"If you are coming to visit the city and looking for a good cheesesteak....this is NOT your spot. If you want some food after clubbing or being out all night...this is still really not your spot, but it does satisfy if you are drunk and hungry. A plus that some might like is that the meat is very thick. It's not thinly sliced like most cheesesteak places around the area. You know you are getting beef! But it is soooo greasy! Prepare to go home with a heart attack once you are finished! LOL  Geno's is a very fast pace spot. You must know what you want upon getting to the window. There's really no asking questions or anything like that. It's pick your cheese then wit or witout. Done!! Oh, and they are pretty expensive too. I don't think they are really worth it!",3,"OmL2bjLvvRxg1brM5Pehgw"
"244","IkY2ticzHEn4QFn8hQLSWg",1,"2007-06-19 21:33:00",1,"j7whUEP6ynT6vUglXWiS4g",2,"It wasn't as good as I thought it would be, but it was certainly tasty. We got one cheesesteak from Pat's and one from Geno's and to tell you the truth, they were pretty much the same. Should I find myself in Philly again and get a hankering for a greasy meat sandwich, I'd pick Pat's. The overbearing ""America is for English speakers RAH RAH RAH!"" crap at Geno's is pretty insulting.",1,"cQmsm7a65uGPCfm1Jdc3lQ"
"245","IkY2ticzHEn4QFn8hQLSWg",0,"2017-08-18 13:36:41",0,"wFnvhu1dnqTNTP_YRC8l0g",5,"The fries were hot cheesy and delicious. The cheese steaks were juicy and delicious. We also had the roast pork cheese steak,  for the non beef eaters, which was also juicy and delicious. Huge portions, which all of us only ate half of our sandwiches. Definitely made for sharing or saving some for later. Don't expect a ""Hi, welcome to Geno's may I take your order?"" However considering the early morning hours we visited, they were pleasant. Will definitely come back again.",0,"xYO5gxY5bKXB2e0NSKAc8A"
"246","IkY2ticzHEn4QFn8hQLSWg",0,"2015-09-07 17:04:47",0,"w44ty_OiIGPJvX9oBAuAYQ",2,"Visited Philly recently. Geno's had really fast service. And I couldn't wait to take a bite of Philly's food staple. But the meat was bland, no flavor . It was biting into a piece of cardboard. I was so disappointed so I went across the street to Pat's.",0,"I3areMFUk_GhzaX8qMHthA"
"247","IkY2ticzHEn4QFn8hQLSWg",0,"2017-10-14 06:17:40",0,"CUSQmKjwF2C7PrwRJ2EmKg",2,"Tourist trap!  Yeah, everyone knows but we still go as if we're flies entranced by the blue light of those zappers. If you can avoid it, do. There are better steaks out there but if you want the experience to cross it off your bucket list, then by all means.   In my opinion, Geno's, has the better fries while Pats across the street is the king of (average) cheese steaks.  For my money I'd say you should go to Tony Luke's.   Parking is a mess and the lines for steaks can stretch long. Never fear though, the line moves quickly since they're making food in bulk. It comes out immediately as you pay.  The steaks are far smaller than most in town which was disappointing.",3,"FPBoO_mRVx6bcCz7EJ-cdA"
"248","IkY2ticzHEn4QFn8hQLSWg",2,"2010-07-12 05:50:42",3,"gk3A6lX-q5yRfoUi-dRekg",1,"Here's how my experience went down.  1.  I went to Philly for some cheesesteak 2.  Got to Geno's 3.  Stepped on the 20-minute line that wrapped around the block 4.  Got to the counter and saw the sign, ""This Is AMERICA: WHEN ORDERING PLEASE 'SPEAK ENGLISH"" 5.  Another sign, supporting the new immigration laws in Arizona 6.  Yet another sign, ""honoring"" a police officer who was killed in action, but it was more like a propaganda poster when the murderer's Middle-Eastern name and the word MURDERER took up 80% of the poster 7.  Contemplated whether or not it was worth it to make a big scene about the issue 8.  Not worth it, I got to the register, I turned around and crossed the street over to Pat's.  The food quality?  Everyone at Pat's say Geno's isn't as good.  I haven't had Geno's but I don't plan to give them a penny.  Save your money, go across the street to Pat's.  I've gotten a bunch of suggestions on my Yelp box saying these are the gimmicky tourist spots and to hit up the legit Philly CS places.",3,"Gah2cM_MX2C3J8KzYbSepQ"
"249","IkY2ticzHEn4QFn8hQLSWg",2,"2008-05-22 05:29:02",0,"lSodbDPEwiXqgteiCb2_8w",3,"So after all the back and forth between Geno's and Pat's, I chose Geno's...Geno's was good, but it wasn't great.  The steak itself was a little flavorless, but the bread/roll was good and the cheese was also a great addition.  Honestly, you can go to any street vendor or mall and also find cheesesteaks with the same quality.  I say, if you can go to Geno's, then go, but don't make it a destination since it's not really fantastic.",3,"tlY0QMQDyfjQAEwHnzvFnw"
"250","IkY2ticzHEn4QFn8hQLSWg",0,"2014-08-12 13:06:39",2,"jpcbf-QbUjcIT6_lNO9Eow",2,"Geno's Steaks - Tourist Trap #1A  Tourist Trap #1B goes by the name of Pat's Steaks. Yes these are the two Cheese Steak places that you will see in the Philly Commercials and people around the country associate with Philadelphia. For that reason they can sell what ever they want and people will still line up! aka ""The Tourist Trap"" It bothers me, being a Philly native, that most tourist's think that this is what a Philly Steak is, and they have to eat low grade fatty gristled Crap! Its sad and embarrassing to know that people from around the country, and around the world think that choking on gristle is just part of enjoying a Philly Steak. I'm giving Geno's and Pat's 2 stars instead of 1 because, Hey, at least you get an iconic photo-op in front of the place! Just do yourself a Big favor and eat somewhere else!",1,"tOcsa0CqiU3j8v4uZjv-Lg"
"251","IkY2ticzHEn4QFn8hQLSWg",5,"2008-09-03 01:26:23",3,"ZDF_0R21gKIKU5AcNQBoVg",1,"All flash, no substance.  My friend and I joined the debate between Geno's and Pat's... yeah, Geno's was not that good.  The sandwiches looked pretty sad.... hell you couldn't even tell that it was a philly cheese steak, unless someone told you.  My friend and I split an original with whiz.  Yeah, not impressed.  I think I could've gone to subway and been more satisfied.  Bottom line- tourist trap.  Take a picture, but then walk across the street to get a quality cheese steak.  Chuck Norris Rating- purple nurple... to the nurples",5,"df3kNNGt5nykGt4Q6MH1ew"
"252","IkY2ticzHEn4QFn8hQLSWg",0,"2013-01-04 23:24:43",0,"iRkdXD8iLoje-yhGNUVTRw",2,"I'm paying for a ""meh"" cheesesteak, not obnoxious, small-minded, ethnocentric propaganda.",0,"ZDUCfIgyPVG7HhFDWhK7kQ"
"253","IkY2ticzHEn4QFn8hQLSWg",0,"2012-04-01 16:10:44",0,"ltTKDGvqNiLi8Sachx051A",2,"This placed is for tourist. They give you a little bit of meat on a big piece of bread. Then charge 9.50. You can get better steaks that come with fries and a soda for that price. Place is good after a night of drinking since its open late. Other than that I don't recommend it.",1,"GSVmJja9_1mjlfNgv6nOjg"
"254","IkY2ticzHEn4QFn8hQLSWg",0,"2017-11-20 17:22:21",0,"goC1lCbFta-3WI1rY_jS4Q",2,"A good sandwich, for the price didn't have enough meat. Fries and soda were also overpriced. After the hype buildup from being on Food Network multiple times, did not live up to expectations.  Lots of free street parking in the area.",0,"7luAUCtpbJ1uWbzjVruhCg"
"255","IkY2ticzHEn4QFn8hQLSWg",1,"2010-11-23 08:24:20",3,"1waaC8I2-mFwuCeIG29b9A",1,"the cheesesteaks here are SO BLAND! the meat is dry and tastes like cardboard. to think, i allowed myself to eat meat on this trip just to try phiily cheesesteaks and it turned out i've had better cheesesteaks in OAKLAND. and the best part of the places i've eaten in the bay, there isn't a racist sign telling me what language i need to speak in order to get service. screw you geno ownership. you should spend more time learning to make better cheesesteaks instead of trying to control what language gets spoken in your restaurant. the next time i come here, if i ever want to waste my time again, i'll bring my entire loud @$$ vietnamese speaking family just to piss you off. ignorant douchebags.   take down that GD sign or get the hell out of america if you can't handle all the different languages spoken in this country!",7,"kvMkc2q0RbGo7J2or1xFRA"
"256","IkY2ticzHEn4QFn8hQLSWg",0,"2018-03-25 11:12:59",0,"z6H31O4phleKOpFFKFnddA",3,"It was National Cheesesteak Day! Geno was there taking pictures and giving out free gear. This was my first cheesesteak, ever. I ordered the wiz (classic sandwich) and wiz with fries. The sandwich was good the first few bites, but after 1/2 way down I had enough. Not that it wasn't good, it was too rich.  The fries with wiz were excellent. I have to admit I felt sick the rest of the day.  I think I have checked this one off the bucket list and found out I am not a huge fan of cheesesteak sandwiches... but the cheese fries I'd get again!",1,"xc-qg2lOwCpiMv5-JRAVnQ"
"257","IkY2ticzHEn4QFn8hQLSWg",0,"2014-05-28 14:00:54",0,"z2KX8bhOEnes4LHQ0X-aiw",2,"This goes out to everyone who does not live in Philadelphia and is coming to the city to get a ""real"" steak. Do not go to Pat's or Geno's; you can do much, much better in Philly. First of all, the line is always long, and the service is nasty.Secondly, and most importantly, the steaks just aren't that good. It's the truth people.  Do a Google search for best cheesesteaks in Philly, and go with one you never heard of. I promise you it will be better than Geno's.",0,"zAYz3RXXrbtfA9EKIHN0FA"
"258","IkY2ticzHEn4QFn8hQLSWg",0,"2013-12-30 23:15:37",0,"BxrGOP5EFYZmje7PRsr7zQ",1,"Last stop on our first trip to Philly. Left a very bad last impression of the city. Steak was so skimpy we actually had to complain, to no effect. These people obviously do not need or want tourists. Should have gone back to Reading Market, which was awesome.",1,"mPNYPaX347cDKJErSO9fOQ"
"259","IkY2ticzHEn4QFn8hQLSWg",0,"2010-10-12 07:47:37",0,"2WlwvWricrZ8QdKhAvvO2A",3,"Geno's meat is definitely better than Pat's, but both are good eats for any cheesesteak cravings you may have.  Good enough for me to come back if convenient.",0,"7BUzFmCy7lR43vhRzVDlAQ"
"260","IkY2ticzHEn4QFn8hQLSWg",2,"2011-01-17 02:18:33",0,"vYGczaTf8oaM2xWPu3JXVw",1,"I speak perfect English and not only will I not order in English here, I won't order at all.   Pat's across the street delivers steak sandwiches fine without accompany xenophobia. Very few Americans have ancestors who could have ordered at Geno's without discrimination along ""wit"" it.",3,"4nXQzv_tLNgwBaNnvUpxpg"
"261","IkY2ticzHEn4QFn8hQLSWg",1,"2010-03-19 20:40:33",2,"z4G6Q0cUSIi_25uPaL6DSg",1,"Like most tourist cheesesteak places in the city, the meat just sits around for hours on the grill not getting any fresher. I would rather they spend the money from all those lights on some garbage cans across the street, toilets for drunk patrons  at 3am, or some better ingredients. If the xenophobic signs and confederate flags don't make you lose your appetite, then the exploitation of dead cops will. If you need to eat here, go across the street, but if you want a great steak, go to Cosmi's. Then again, you're probably drunk and don't care.",2,"VkrNxx4gHfYgr56o66DocA"
"262","IkY2ticzHEn4QFn8hQLSWg",0,"2016-12-24 21:45:57",0,"fkg9hUEgKLSN1IddBxmfhw",2,"Not very impressed. Cheesesteak was good but there wasn't much meat or cheese inside the sandwich. For $10 how about giving people there money's worth. Your not Subway.... fill up on the steak please",0,"ZJK4BTBWs0LJL9bwRaBxWQ"
"263","IkY2ticzHEn4QFn8hQLSWg",0,"2011-06-30 03:32:18",0,"y9iGWtBDiFHONGRE28QSQA",2,"Came to Philadelphia to mainly try out their Philly Cheesesteaks, and after grabbing a bite at Pat's, we just had to go across the street to compare it with Geno's!  Geno's steaks are sliced instead of chopped. You know what? I hate to say this, but when comparing to Pat's, Pat's definitely win this challenge. It might be just preference, but I find the steak at Geno's to be somewhat bland. :(  Their service is so fast, it's like, BAM BAM BOOM! If you order slow, or pay slow, feels like you're going to get yelled at! HAHA.",0,"S5e6VBXRHpShI8Tv9tc8-A"
"264","IkY2ticzHEn4QFn8hQLSWg",7,"2012-04-30 01:37:38",5,"EJESlcPdO3Jq45b0uF8wEw",3,"Listen, I know about this feud going on. I'm from California and we know about it, alright?  This review isn't gonna settle the score between Pat and Geno. There are good qualities about both, and to be frank, I prefer Pat's steaks, but Geno's got better customer service (and better quality peppers).  Of course, customers could care less about whether or not they got a smile from the guy who took their order, and more about how that cheese steak tastes.",7,"cqf8dqO5_QUxjfo6WiM7yg"
"265","IkY2ticzHEn4QFn8hQLSWg",0,"2013-05-31 21:08:35",0,"jtW9KM2XR0jxC7ovY78Qfg",3,"I appreciated the quality of the bread and the proper proportioning and composition of the sandwich- it was perfectly balanced, not overpowered by wiz for example. The only faults I found was that the meat wasn't seasoned (but this might be a plus for cheesesteak purists) and the onions were served raw on the sandwich (and again it is possible that this is how the cheesesteak is intended to be served).",0,"xvmaWVkZd-inUYv3tuLlCQ"
"266","IkY2ticzHEn4QFn8hQLSWg",0,"2014-07-16 11:05:27",0,"cJzzxFYJo2PeRdK-X7qb0w",2,"Not as good as Pat's. Bread was okay, but harder and did not soak up the juice. The meat wasn't as moist or flavorful either, which was disappointing. Would not go back...going across the street next time. The big lights and elaborate sign are trying to make up for the lack luster sandwich.",0,"ihsLB8Rjj0_KS-5ll7IjWA"
"267","IkY2ticzHEn4QFn8hQLSWg",1,"2017-08-08 18:50:00",0,"ixpE6fMXtfZkcmo_FcxA8g",2,"Two stars  because the cheese fries were really good. I was super disappointed in the sandwich. It wasn't crazy busy when I went, but I feel like I received my food suspiciously fast and it was not warm. Now, this was my first time eating a philly cheese steak, is it supposed to be served cold? My heart says no. And the customer service was very poor.   I'll look up another cheese steak place next time I'm in Philly before I come back here. (Or go to Pat's)",0,"CLF7jxpO8FfZ0WjDXQmiEA"
"268","IkY2ticzHEn4QFn8hQLSWg",0,"2009-10-19 11:45:16",0,"Y0VTWOQDpbE2aoVg9r3cZQ",1,"Sucked! Sandwhich wasn't good, the service sucked, the tables were really dirty and not worth all the hype don't let the bright lights draw you in. Take a trip to Tony lukes if you want the best!",0,"jm6zCII7rtT6y04csSUUfw"
"269","IkY2ticzHEn4QFn8hQLSWg",0,"2015-05-13 13:35:33",0,"368_0Zc6vDjPqENzukhq-w",3,"First time visiting Philly, so of course you have to try a cheese steak.  Genos was good. My boyfriend and I shared one. It was a little in the soggy side because the cheese wiz but overall a good taste. The steak was like butter.  The staff could be a bit more friendly....otherwise it was a great experience.",1,"QFLRO7jTuSZtEfx0oEZpAg"
"270","IkY2ticzHEn4QFn8hQLSWg",0,"2016-06-24 05:37:27",0,"Py2HoIwnT3G1dM_2ZS1tUQ",5,"I love this place and you can add all the hot peppers you want! They are really nice and Super friendly I always stop here during PA trips and buy about 5 steaks for the ride home back to New England.",0,"VgdAsk4CIedA-CgtvIOhJA"
"271","IkY2ticzHEn4QFn8hQLSWg",0,"2014-02-07 04:27:28",0,"yK1dMiuetgEtUONGi9PCKQ",4,"While I believe most Philadelphia residents are over the whole Pat's VS Geno's thing, and know very well that they can find similar (or better) cheesesteaks elsewhere, I still have to admit that Geno's (despite their politics) is the better of the two at this particular intersection.",0,"ZDINMqvNReUqdxezg7_c1g"
"272","IkY2ticzHEn4QFn8hQLSWg",2,"2014-08-01 14:42:52",7,"RbWHDYzlNU3zI5zOipZXXA",1,"Ugh... I'm so turned off by this place.   I recently took my out of town family here to try a cheese steak for the first time. We wanted to try both Pat's and Geno's so we ordered one cheese steak that we all could share. I asked if they had any plastic knives that we could use to cut the sub up, they said that I had to bring the sub back up here and they would cut it for me. I asked if she could cut it in four pieces, she scoffed and said absolutely not and that she shouldn't be cutting it at all for me... wtf?   I'm not sure what the hell that means. They weren't busy, so it's not like I was in their way. They also have all of this shitty propaganda up that says, ""we live in America, order in English"" and they call their fries, ""freedom fries"". Uhhh... it's been ten years since that cute little joke came on the scene... we're friends with the French again.   I think they're rude and the cheese steak was just okay.   Go to PAT'S!!",14,"YV5mvL6YQ3oX0fa3CwAiCA"
"273","IkY2ticzHEn4QFn8hQLSWg",1,"2010-10-07 02:21:27",1,"7GQ8RgnDw94ZF-7gRC0yug",2,"In a Pat's v. Geno's showdown, Pat's wins easily.    Geno's bread is better, baked well and more substantive.  But who goes for the bread?  I actually sat down and had both sandwiches in one sitting.  Pat's steak is superior.  It's juicy and flavorful, whereas Geno's is flat and dry.  Just warm up some roast beef and stick it on a bun.  It beats shelling out $8 for bland on bread at Geno's.    Needless to say, my Pat's flag has been hoisted.",3,"yVducopJiM8gJSIK5TXRWg"
"274","IkY2ticzHEn4QFn8hQLSWg",0,"2014-05-09 00:35:41",0,"2ypa3pDDYBPcQ9O8eTaGrg",1,"Completely underwhelming. The steak was very dried out and also fatty. Without the cheese there was no flavor, just a rubbery and bland taste. The cheese whiz tasted just like cheese wiz and its only saving grace was it brought some resemblance of flavor to the sandwich. The provolone and American cheese wasn't any better. Together the cheese and steak left a feeling of dissatisfaction and perplexity at how this place remains so well known.    The worst part though was how over priced it was. For a little under $10 there was very little steak  and a lot of bread. For an additional $7 you can get fries and a drink. The fries tasted good, especially with cheese. Overall however, for spending nearly $20 for the sandwich, fries and drink, your money can be spent much better else where.",3,"BJlvH3MKp1ZdJz-nfQrfqA"
"275","IkY2ticzHEn4QFn8hQLSWg",3,"2016-02-24 18:53:48",4,"NAs2Cx020HT4jplh-yRCRw",2,"Pat's for life. I don't get Geno's. I hate the strips of meat vs. the chopped version and the bread doesn't compare. To clarify, I've never eaten a cheesesteak while sober, so I wasn't looking for all that much from Geno's to begin with.",3,"hD_ssIGqsdWn6yfioEi6CA"
"276","IkY2ticzHEn4QFn8hQLSWg",1,"2012-11-10 01:09:47",7,"fdsyywDm6Wphj6gO6CF9XA",2,"It would be possible to do worse with a little bit of constructive effort, so Geno's is getting a 2.  Having said that, there is no compelling reason to ever eat here.  Let's start at the foundation. The thick bread is less memorable than muzak--just another mildly-stale tube of simple carbs to gunk up your mouth. The fillings, such as they are, impress even less: five pieces of concrete-colored steak with the texture of a mouse pad, a few sweaty squares of onion, and a watery trail of synthetic cheese lube. This would have been more of a textural nightmare if the scant portions hadn't been completely overwhelmed by the cloud of bread.  Strangely, the ensemble needed salt, which might have helped the steak taste less like dirty water. Insufficient salt, you stammer incredulously? Insufficient salt at a dive restaurant that depends on the dollars of airheaded tourists like Ray L?  Friends, I speak the truth.  To the best of my knowledge this has never happened before. Anywhere. Bad restaurants always over-salt... making Geno's is unique in at least one regard.  We probably don't need to waste time discussing the price. Actually, I take that back: a sandwich this bad should come wrapped up in $20s to console the hapless diner. The actual $9 price tag is egregious. If you want a similar experience with better karma, give your $9 to a homeless person and then go eat the raincoat in your closet.",3,"K45F8uWoeXLXt-CXjCAbFQ"
"277","IkY2ticzHEn4QFn8hQLSWg",0,"2018-09-03 18:15:39",0,"mUwUEJ7OiiSbHRownfKJCg",1,"Not good and not authentic. It's worth making the trip up to Roxbourgh and getting yourself a Chubbie's, Deli's or Barry's. It's a tourist trap and doesn't taste good. Plus they are unfriendly. Not worth the trip or worth giving them your hard earned money.",0,"2uMlJ3h93VTBVSJzeICraA"
"278","IkY2ticzHEn4QFn8hQLSWg",0,"2016-11-22 03:37:40",0,"d7_QGUg8b7xUnGbsxysJLA",1,"This place is definitely a tourist trap but I had to try it since I was visiting Philadelphia.  Make sure you take cash since it's cash only and a surgical mask because there is a horrible stench while waiting in line.  There are two lines, one to buy the cheesesteaks and one to buy the fries -WTF.I tried Pat's and Geno's, Pat's wins by a landslide.",0,"v0Tdx-UkEyOqRG2_6NVn_w"
"279","IkY2ticzHEn4QFn8hQLSWg",4,"2012-06-27 06:33:54",1,"KKsqCeekRYtI3og-nWXYQg",3,"After eating a steak at Pats, my buddy wanted to try out Genos.  He placed an order for a provolone with.  Not sure how much it costs because I grabbed a table while he was ordering.  I think it was $8.00 or so.  He gave me half the sandwich and it was tasty but not as good as the neighbor across the street.  Genos steaks were thinner and more dry.  The bread was softer though which I appreciated.  The provolone on cheesesteaks really doesn't do it for me for whatever reason.  This sandwich did have a lot of onions on it and they were good.  Overall though I don't know if I would specifically crave a Genos steak in my life. It was a good/respectable sandwich but far from great.",7,"6jz_Yr6_AP2WWLbj9gGDpA"
"280","IkY2ticzHEn4QFn8hQLSWg",0,"2014-10-27 15:55:43",0,"NBmibmR5w-A0lw3EkVgNlA",5,"better than pats and always a fun time waiting in line with others who are getting ready to enjoy one of the best cheesesteaks in philly",0,"6W8mY_Jvu5xJ2TMRS3QrDQ"
"281","IkY2ticzHEn4QFn8hQLSWg",0,"2013-09-07 19:54:52",0,"xvLHFSFxQyBzqP6CwIuIGA",5,"original philly cheese steak... speak english sign is offensive but cheese steak is great",0,"kBBaMge0wHMCVC6M2zvy6Q"
"282","IkY2ticzHEn4QFn8hQLSWg",0,"2014-01-21 22:40:11",0,"jU4JY15Mx3jqFi2YK5ixEA",1,"What a disappointment. After hearing and seeing all the hype about this place, I specifically drove two hours to see what all the hype was about. The meat was dry and there was more onions than meat in the sandwich. I've honestly tasted better steak and cheese here in DC! Luckily we tried 2 other steak joints that were a little better so my trip to  Philly wasn't a total waste.",0,"-mh5GR8fNXi2jOPbMKK-5g"
"283","IkY2ticzHEn4QFn8hQLSWg",2,"2009-06-14 07:05:20",2,"FKD2eHxL4BiHcWdbDJjqfg",4,"So over the course of the past few years I've heard tons of stories about Pat's and Geno's, and about their Cheesesteak wars. But because I live on the West Coast I was never able to really see what's all the fuss is about. After researching the place for quite some time I arrived in the early afternoon pretty hungry. The line wasn't too long of a wait which was surprising but I'm not complaining.  First thing I did was try out my accent in attempting to order a Whiz Wit. For those who don't know what that is that is steak with cheese whiz and onions. I knew I was a rookie in doing this but the cashier let me slide as I got my cheesesteak and headed off to get a drink and cheese fries.  Even though that I read that this place doesn't get the best reviews, I decided to come here with an open mind and not much of an expectation due to the fact that I didn't want to be let down like a lot of the previous reviewers. In my opinion it's actually quite ridiculous to have such high expectations for a place, and to rate a place horribly just because your experience is not what you expected. I do know for a fact that the service was very friendly and very efficient in what they do.  Now enough blabbering and onto the food. Naturally I wanted to try Geno's first simply because I heard Pat's was the originator so I wanted to save that for last. The only problem I had with their food is that the cheese fries tasted a little soggy and bland and felt like it was premade and sat around for a little while. The steak itself was great, changing things up for a change using whole slices of beef rather than cutting it up along with the fact that the meat itself was nicely seasoned. The bread was nice and fresh and everything was wrapped in a tidy way to prevent a mess of all the juices to go around. Even though there are not many places to sit around my friend and I decided just to eat the food in the car and our journey was complete.",3,"xbSjBSDhl1asvg4g0-9SXQ"
"284","IkY2ticzHEn4QFn8hQLSWg",0,"2014-09-11 15:23:49",1,"pNz0MCGeIKVK6xoERNdSbQ",1,"Steaks are ok, not the best in Philly at all, but will never go there again because of Joey Vento and his hate mongering when he was alive!!!!!!",1,"QNMY5XhLjoAtBdIOdlSPDw"
"285","IkY2ticzHEn4QFn8hQLSWg",0,"2016-08-27 17:33:31",1,"tO0Uo7HoWmH1x6doMGXQZQ",4,"The 1st cheesesteak I've had when visiting Philadelphia for 3 days. I had the cheesesteak with mushroom and provolone, very good sandwich. The locals will say it's garbage as far as Philly steaks go but the place was packed, so to each their own I guess. Next time I'm in Philly I'll try pats and be the real judge of the best cheesesteak in Philly.",0,"_K6aUJzsZEWUFOWoNQDdoA"
"286","IkY2ticzHEn4QFn8hQLSWg",1,"2010-05-23 07:05:28",1,"jIkFX7Re1q444HvTaeREyA",2,"Between Pat's and Geno's.. Pat's is the winner.  Sorry Geno's but I dislike your neon lights and your hard bread in comparison to Pat's.  Plus.. you were mean to my friend's friend.  http://www.nadsbakery.com/2010/05/day-3-philly-cheesesteak-wars-ritas.html",1,"V4vVuh8DQ9j_zaFCDhnqDw"
"287","IkY2ticzHEn4QFn8hQLSWg",0,"2014-01-02 01:44:26",0,"bU25-kU7pgF7qJoQyXojeA",3,"We drove down to Philly and tried both Pat's and Geno's.    Pat's service is no good.  Geno's is better.  Pat's steak is OK, but Geno's is softer.  Topping ...  well Pat's has more choices and I do like Pat's toppings more than Geno's.  So Pat's verse Geno's?  Each is not super good.  :(",0,"LRTC_Gl63vsOjnhJtPyZXQ"
"288","IkY2ticzHEn4QFn8hQLSWg",2,"2008-08-20 23:34:06",1,"yAxgzZJoqsVnAKjjPby0Rg",2,"Geno's is something to try if you are around, but completely overrated.   The lines can be very long (+45 min) and the food mediocre. I've tried the steaks with all three types of cheeses - Wiz, American, and Provolone. I liked Wiz the best for the flavor.   The bread was soft, while the meat was pretty tough, in huge slices, and sparse.  Of the age old question of Geno's or Pat's, I prefer Pat's, as they have a larger menu and a lot more [tender, chopped] meat.",2,"98v_f4MQhbAK-SKeSATEEg"
"289","IkY2ticzHEn4QFn8hQLSWg",4,"2008-05-06 04:12:28",5,"ACbU_-4vEsy5Ep6UOflOnA",1,"can i give a no star rating? lets find out. honestly, i cant believe i'm reviewing this shithole before pats, but here we are, first of all, NEVER GO HERE, EVER! for one thing ( and never forget this) pats invented the cheese steak and at some point after that genos opened across the street.  i have been to both pats and genos and i did always enjoy the OG better, plus pats does not burn your fucking retinas in the way genos does. you can argue that being in america, people should speak english, sure, but they dont always and the owners forefathers didnt and maybe in NEW JERSEY where that ass lives, everyone does, but in south philly where i live and where lots of mexicans live and where there are a shit ton of tourists FROM OTHER COUNTRIES not everyone does, so deal with it. anyway, this place has a cheese steak as lousy as anywhere, and  its about as real as mexican food from taco bell. i hope i can keep one philadelphian or tourist from visiting this copycat craphole.  turns out, i do have to give at least one star.",4,"y_uBHMh14ZrZ_gvQxxE1Gw"
"290","IkY2ticzHEn4QFn8hQLSWg",0,"2017-08-29 18:39:32",0,"10EITqNrv1r5T7wSZ5hPFQ",2,"This is coming from a non cheese steak loving person. Honestly it is something I would never order normally but when in Philly........     I thought the meat was dry and tasteless. I never put salt on anything but I had to do it on Geno's.   I felt the meat was soooo bland.  The roll was good though.  Go to Pat's!",0,"E7_8ZVNMHM2mFY9F5YikGQ"
"291","IkY2ticzHEn4QFn8hQLSWg",0,"2010-11-26 14:21:34",0,"aRuMQxukrcxzEpMP6ZhsYw",1,"I don't know what is more disappointing, the sub-par food at Geno's or the fact that the Food Network and Travel Channel keep airing the ""rivalry"" between Geno's and Pat's.  Too bad I noticed the signage after ordering my food, otherwise I would have walked away.  Call me fussy, but I really don't like to be yelled at while ordering my food, and having food shoved in my hand.  Sorry, I didn't brush up on my Geno's ""lingo"" and I said my order all wrong...I should be publicly flogged for that transgression. Keep your politics to yourself, and just be polite to your customers.  Funny, how something so fundamental is missing at this tourist trap! If you are really looking for a good sandwich try SOS (Subs on South), plus they will ""happily take your order in any language.""",0,"IKLZawxMCoY8bbxl5Ctnig"
